id,listing_url,name,space,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_since,street,city,state,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,price,number_of_reviews
1864705,https://www.airbnb.com/rooms/1864705,Lux 2BR by Fenway w/WiFi,At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The Master Bedroom with en-suite bathroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closet. The second Bedroom features a Queen bed and spacious closet. A second bathroom is available.  The Living Room includes a sofa with pullout bed club chair an entertainment cente,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,27900,10
9941923,https://www.airbnb.com/rooms/9941923,Big Bright Boston Brownstone,The place is a particularly large two-bedroom. It is the floor through so there are bays of windows in the front of the place (living/dining area) and in the bedrooms in the back. There are queen size beds in both bedrooms and two couches in the living room. We also have 2 queen size air mattresses we can set up for you if need be. We have a large dining table with a leaf that can be removed that can seat 6 or 8. There is an original fireplace but the flu is not functional now so we just have candles in it. The WiFi is good (110 down/15 up). There is a wireless color laser printer on the network for your use.,Jud,Boston Massachusetts United States,N/A,N/A,N/A,false,2015-12-11,Beacon Street Brookline MA 02446 United States,Brookline,MA,2446,Apartment,Entire home/apt,6,1.0,2,19200,0
4109165,https://www.airbnb.com/rooms/4109165,Lux 1BR by Fenway w/WiFi,At this amazing property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The private bedroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closets.  The Living Room includes a sofa with pullout bed club chair an entertainment center with a flat panel LCD TV DVD/VCR player CD stereo system a dining area with seating for four and a work desk wi,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,21900,1
14136069,https://www.airbnb.com/rooms/14136069,Lovely 1 Br In Fenway close to Back Bay,Romantic 1 Br located in Fenway : one shiny living room one cute bedroom one kitchen and one bathroom.  Perfect place for 2 walking distance to Fenway park Museum of Fine Arts and Back Bay.  Perfect view of a nice garden A/C.,Constance,Boston Massachusetts United States,within a day,89%,58%,false,2013-02-19,Park Drive Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,2,1.0,1,22000,0
12972378,https://www.airbnb.com/rooms/12972378,Fenway Park/Kenmore Square Flat,Practicality functionality location comfort,Vladimir,US,N/A,N/A,N/A,false,2016-05-10,Commonwealth Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,1,400000,0
7499960,https://www.airbnb.com/rooms/7499960,LOCATION! SAFECENTRAL CITY! CHARM!,Best central city LOCATION! Close to subway T & hospital/university buses only 1/2 block away yet a cozy street.WALKABLE to Museum of Fine Arts several universities (HMS MIT Northeastern BU) Longwood & Fenway hospitals (B&W BI Deaconess Childrens) research centers (DanaFarber) music schools/concerts museumsSymphony Hall/BSO Public Library and churchesFenway Park/baseball and Copley Square/Prudential Bldg BackBay/Newbury Street Beacon Street and Fenway Park (all 05-15 minute walk) or the Financial District and Mass General (25-35 minute walk). Condo Building By-Laws and neighbors prefer longer booking please 1-6 months.,Suzanne,Boston Massachusetts United States,within a few hours,100%,50%,false,2013-10-20,Bay State Road Boston MA 02215 United States,Boston,MA,2215,Condominium,Entire home/apt,1,1.0,1,29500,9
5990896,https://www.airbnb.com/rooms/5990896,Studio 2 min walk Symphony T/Hynes,It is in the heart of back bay Boston. Next to the prudential center Fenway park and many universities. Building w/students & professionals. My studio is small but cozy. Please see the pictures. I have a flat screen tv I'll eventually get around to getting it on the wall..I'm always looking to improve the space..ideas welcomed!,Jason,Boston Massachusetts United States,within an hour,100%,67%,false,2015-04-11,Burbank Street Boston MA 02115 United States,Boston,MA,2115,Apartment,Shared room,1,1.0,1,8500,37
13147585,https://www.airbnb.com/rooms/13147585,Awesome neighborhood close to everything,Comfy couch futon or air mattress. Full kitchen with coffee maker.,Mónica,Boston Massachusetts United States,within a day,90%,100%,false,2016-05-22,Queensberry Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Shared room,2,1.0,1,6000,18
9040476,https://www.airbnb.com/rooms/9040476,Lux 2BR by Fenway w/Wifi,At this luxurious property apartments are stylish with immaculate details and finishing touches. In addition to the spacious layouts these apartments feature a washer/dryer in unit central air high speed internet access and gorgeous large windows which brighten the apartment with lots of natural sunlight. Property amenities include: • Resident library • Beautiful private courtyard • WiFi business lounge • Health club • Exercise classes • Lounge area with a fireplace and plasma TV • Function room with catering kitchen • Shopping area in the building • Billiards lounge • In unit washer/dryer The Master Bedroom with en-suite bathroom features a deluxe Queen bed with our indulgent custom linens fluffy duvet and plush pillows two night tables with lamps clock radio dresser and very spacious walk-in closet. The second Bedroom features a Queen bed and spacious closet. A second bathroom is available.  The Living Room includes a sofa with pullout bed club chair an entertainment cente,Mike,New York New York United States,within a few hours,96%,68%,false,2013-10-14,Fenway Triangle Trilogy 180 Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,27900,0
6844012,https://www.airbnb.com/rooms/6844012,Luxury 2BR in Boston & Fenway,HB932,Kara,US,within a few hours,98%,55%,false,2015-03-30,Brookline Avenue Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,5,2.0,2,19900,1
14662927,https://www.airbnb.com/rooms/14662927,Airbed +/- couch in Fenway near Longwood and Hynes,Happy to host any clean and quiet guests who are respectful of the building and property! I live in a nice residential section of Fenway that doesn't get the crowds but is still only a few blocks away from everything.,Mark,Boston Massachusetts United States,within an hour,100%,100%,false,2014-08-18,Queensberry Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Private room,3,1.0,1,8300,2
2174476,https://www.airbnb.com/rooms/2174476,Cozy Fenway Studio Be Our Guest!,Our amazing studio condo is super quiet and close to everything Boston has to offer. Blocks from Fenway Park and a friendly vibrant neighborhood. Fun by day and safe at night with world class eateries nightlife & all subway lines just steps away. You are walking distance  and just minutes away from: * Northeastern University Berklee College Wentworth University MassArt New England Conservatory Boston Conservatory Simmons College Emmanuel College and Harvard Medical School * Brigham & Women's Hospital Beth Israel Deaconess Hospital & Children's Hospital as well as Boston Medical center * Hynes Convention Center * Easy access to the T (green lines) and the 1/39 bus lines * Whole Foods Supermarket * Shaw's Supermarket * Prudential/Copley Malls * Copley Square * Kenmore Square * South End * Symphony Hall * Fenway Park * Museum of Fine Arts * Newbury Street. – Our Rodeo Drive East * The Charles River and Esplanade * Bus connection to Harvard Square The apartment has good a sized,Alan,Boston Massachusetts United States,within an hour,100%,94%,false,2013-03-25,Queensberry Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,4,1.0,0,18900,65
9367059,https://www.airbnb.com/rooms/9367059,Perfect Location! Cheap price - NO FURNITURE,This one bedroom apartment is spacious inviting and in an awesome location just steps from everything.  APARTMENT HAS NO FURNITURE ANYMORE. Book for a cheap place to sleep if you have your own sleeping surfaces (air mattress sleeping bag whatever).,Krystle,Boston Massachusetts United States,within a few hours,100%,90%,false,2011-12-09,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,10,1.0,1,22900,8
11431331,https://www.airbnb.com/rooms/11431331,1085 Boylston St. ARTlab 1 Bed Apt Boston,Compass Furnished Apartments at 1085 Boylston is an exclusive brand-new building located in Boston’s most desirable and highly sought after neighborhood the Back Bay.  Our furnished apartments contain luxury finishes that include stainless steel appliances bamboo floors oversized windows and more.  Just steps to all the unique shops trendy restaurants and fashionable destinations of Newbury St Boylston St and Commonwealth Ave as well as the surrounding culture and history of Boston your stay in this beautiful and exciting neighborhood is sure to be enjoyed and remembered. Apartment Features - FULLY EQUIPPED KITCHENS - HARDWOOD FLOORS - OVERSIZED WINDOWS - STAINLESS STEEL APPLIANCES - CUSTOM FURNISHINGS Community Amenities - CLOSE TO SHOPS & RESTAURANTS - CLOSE TO TRANSPORTATION (MAJOR HIGHWAYS) - CLOSE TO TRANSPORTATION (MBTA) - LAUNDRY FACILITY - PET FRIENDLY - ROOFTOP GARDEN - WALK TO BOSTON COMMON AND CHARLES RIVER *Parking is not available at the property.,Adam,Boston Massachusetts United States,within a few hours,100%,67%,false,2014-09-02,Boylston Street Boston MA 02215 United States,Boston,MA,2215,Apartment,Entire home/apt,3,1.0,1,28900,11
